,Smiles,basicOrAcidic,pKa
2455,COC(=O)CS,acidic,7.57
2456,Nc1ccc(S(=O)(=O)Nc2ncccc2O)cc1,acidic,7.6
2457,Cc1cc(Br)cc(Br)c1O,acidic,7.6
2458,CC1=NS(=O)(=O)c2cnccc2N1,acidic,7.6
2459,O=c1ccc2cc(O)c(O)cc2o1,acidic,7.63
2460,CC1=NS(=O)(=O)c2cccnc2N1,acidic,7.64
2461,CC1(C)NC(=S)NC1=S,acidic,7.65
2462,CSc1nc2ncncc2[nH]1,acidic,7.67
2463,O=[N+]([O-])c1ccc2cc(O)ccc2c1,acidic,7.69
2464,O=C(NO)c1cccc2ccccc12,acidic,7.7
2465,C[NH2+]CC(=O)c1ccc(O)cc1,acidic,7.7
2466,N#Cc1ccc(O)c(O)c1,acidic,7.72
2467,O=C(c1ccccc1)c1ccc(O)c(O)c1,acidic,7.74
2468,Oc1cnoc1,acidic,7.75
2469,OCCN1CCN(CCO)CC1,acidic,7.75
2470,Oc1ccc(Br)cc1Br,acidic,7.77
2471,O=c1oc2cc(O)ccc2cc1-c1ccccc1,acidic,7.8
2472,CC(=O)c1ccc(O)c(O)c1,acidic,7.8
2473,O=C(NO)c1ccncc1,acidic,7.82
2474,SCC[NH2+]Cc1ccccc1,acidic,7.86
2475,N#Cc1ccc(O)cc1,acidic,7.89
2476,CC(=O)c1ccc(O)cc1,acidic,7.9
2477,NC(=O)CC(=O)c1ccncc1,acidic,7.91
2478,Oc1ccc2nccnc2c1,acidic,7.92
2479,O=C1C(=NO)CCC1=NO,acidic,7.95
2480,O=S(=O)(Nc1ccccc1)c1ccc(Cl)cc1,acidic,7.98
2481,Cc1cc(C)c(O)c([N+](=O)[O-])c1,acidic,7.98
2482,COC(=O)C(NC(=O)Cc1ccccc1)C1SC(C)(C)C2C(=O)NC(=S)N12,acidic,8.0
2483,[NH3+]Cc1ccc(F)c(O)c1,acidic,8.0
2484,CCc1cc2c(C)cc(=O)oc2cc1O,acidic,8.01
2485,CC(N)C(N)=O,acidic,8.02
2486,Cc1ncc(CO)c(C[NH3+])c1O,acidic,8.02
2487,C[n+]1ccn(CCC[n+]2ccc(C=NO)cc2)c1,acidic,8.05
2488,ON=Cc1ccc(O)cc1O,acidic,8.05
2489,CN(O)C(=O)c1ccccc1,acidic,8.07
2490,c1ccc(-c2nc3ncncc3[nH]2)cc1,acidic,8.09
2491,CC(=O)NBr,acidic,8.1
2492,O=C1NC(=O)C(CSSCC2NC(=O)NC2=O)N1,acidic,8.1
2493,CC1(C)C=CC(C)(c2cc3ccc(=O)oc3cc2O)CC1,acidic,8.12
2494,Oc1ccc(Cl)cc1C[NH+]1CCCCC1,acidic,8.14
2495,C[NH+](C)CCNC(=O)C=NO,acidic,8.17
2496,CC(=NO)c1cc(C)c(C)cc1O,acidic,8.2
2497,CCOC(=O)Nc1nnc(-c2ccccc2)s1,acidic,8.2
2498,c1ccc(CSc2cnn[nH]2)cc1,acidic,8.2
2499,[O-][n+]1cnc2[nH]cnc2c1NCc1ccccc1,acidic,8.22
2500,CCCCCCCCC(=O)OO,acidic,8.23
2501,Cc1cc(S(=O)(=O)N(CCO)CCO)cc(C)c1O,acidic,8.25
2502,Cc1cc(O)cc(C)c1[N+](=O)[O-],acidic,8.25
2503,O=Cc1c(O)cccc1Cl,acidic,8.26
2504,Cc1cc(C#N)cc(C)c1O,acidic,8.27
2505,CCCOC(=O)c1ccc(O)cc1,acidic,8.3
2506,O=C(NO)c1cccnc1,acidic,8.3
2507,O=C(C=NO)c1ccccc1,acidic,8.31
2508,CCC1=CC(=O)C=C(CC)C1=NO,acidic,8.34
2509,Cc1cnnc2c(O)cccc12,acidic,8.34
2510,O=Cc1ccccc1O,acidic,8.36
2511,c1ccc2[nH]nnc2c1,acidic,8.39
2512,Cc1nnc(C=NO)s1,acidic,8.4
2513,Oc1ccccc1I,acidic,8.4
2514,CC[NH+](CC)CCOc1ccccc1C(=O)NO,acidic,8.42
2515,Oc1ccc(N=Nc2ccccc2)cc1,acidic,8.44
2516,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,acidic,8.46
2517,CCC1(c2ccccc2)NC(=O)NC1=O,acidic,8.5
2518,CC(C)=NNS(C)(=O)=O,acidic,8.5
2519,Cc1cccc(C(=O)N(C)O)c1,acidic,8.52
2520,CC(=O)CC(=O)c1ccc[se]1,acidic,8.55
2521,Oc1ccc(Cl)c(Cl)c1,acidic,8.58
2522,O=C1NC(=O)C(=Cc2ccccc2)N1,acidic,8.6
2523,Oc1cccc2cn[nH]c12,acidic,8.6
2524,Oc1ccc(C=Nc2ncc3nc[nH]c3n2)cc1,acidic,8.62
2525,Cc1ccc(NS(=O)(=O)c2ccccc2)cc1,acidic,8.63
2526,Oc1ccc(Cl)c2ccccc12,acidic,8.64
2527,COc1ccc(S(=O)(=O)Nc2ccccc2)cc1,acidic,8.66
2528,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,acidic,8.68
2529,O=C1C=CC(=O)c2c(O)cccc21,acidic,8.7
2530,CC[NH+]1CCCC1CNC(=O)c1c(O)cccc1OC,acidic,8.7
2531,Cc1cccc(Cl)c1O,acidic,8.7
2532,O=C(NO)c1ccccc1,acidic,8.71
2533,CCC[NH+](CCC)CCCNC(=O)C=NO,acidic,8.73
2534,Cc1ncc2c(c1O)C(O)OC2,acidic,8.75
2535,Oc1cccc2scnc12,acidic,8.77
2536,OCc1nc2ncncc2[nH]1,acidic,8.79
2537,Oc1cccc2nccnc12,acidic,8.8
2538,Oc1ccccc1F,acidic,8.81
2539,Nc1ccc(S(=O)(=O)Nc2ccc(N)nc2)cc1,acidic,8.82
2540,C[NH+](C)Cc1ccc(O)cc1,acidic,8.83
2541,CC1=CC(=Nc2ccc(O)cc2)C(C(C)C)=CC1=O,acidic,8.85
2542,O=S(=O)([O-])c1cc(O)cc2[nH]ncc12,acidic,8.85
2543,Nc1nc(C(F)(F)F)c2[nH]cnc2n1,acidic,8.87
2544,CC(=O)Sc1ccc(O)cc1,acidic,8.88
2545,C[N+](C)(C)Cc1cccc(O)c1,acidic,8.89
2546,CONC(=O)c1ccccc1,acidic,8.89
2547,CNC(=O)c1ncnc2nc[nH]c12,acidic,8.9
2548,COc1cc(S(C)=O)ccc1-c1nc2ncncc2[nH]1,acidic,8.91
2549,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,acidic,8.92
2550,Oc1ccc2cccc(Br)c2c1,acidic,8.94
2551,CCOC(=O)C(=NO)c1ccccc1,acidic,8.95
2552,Oc1ccc2cccc(I)c2c1,acidic,8.98
2553,Cc1ncc(CO)c(CO)c1O,acidic,8.98
2554,CC(=O)NCc1cc(C)cc(CNC(C)=O)c1O,acidic,9.0
2555,NS(=O)(=O)c1cccc(Cl)c1,acidic,9.04
2556,CCC(=O)c1cc(C(C)=O)n[nH]1,acidic,9.05
2557,CC(=O)NO,acidic,9.07
2558,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,acidic,9.09
2559,CC1=C(O)C(O)=CC1,acidic,9.11
2560,O=[N+]([O-])c1cccc(-c2ccc(O)cc2)c1,acidic,9.14
2561,COc1cccc2c1-c1c(O)cccc1-2,acidic,9.15
2562,CC(=O)C(CN1CCOCC1)=NO,acidic,9.15
2563,Nc1ccc(B(O)O)cc1,acidic,9.17
2564,[NH3+]CCc1ccccc1O,acidic,9.19
2565,Nc1ncc2[nH]c(-c3ccccc3)nc2n1,acidic,9.2
2566,COc1ncc2[nH]cnc2n1,acidic,9.2
2567,Oc1ccc2cc(I)ccc2c1,acidic,9.23
2568,Oc1ccc(O)c2ccccc12,acidic,9.25
2569,CN(C)c1ccc(NC(=O)C=NO)cc1,acidic,9.26
2570,SCc1ncc[nH]1,acidic,9.26
2571,[NH3+]CCc1cccc(O)c1,acidic,9.27
2572,CCCC(=O)c1cc(C(C)=O)n[nH]1,acidic,9.28
2573,CCOP(=O)(Nc1nccs1)c1ccc(N)cc1,acidic,9.3
2574,O=S1(=O)Cc2cc(Br)ccc2N=CN1,acidic,9.3
2575,O=C([O-])c1ccc(O)c2ncccc12,acidic,9.32
2576,Nc1cncnc1N,acidic,9.33
2577,CCC1(C)CC(=O)NC1=O,acidic,9.34
2578,Nc1nc2ncncc2[nH]1,acidic,9.36
2579,Cc1cc(O)ccc1Cl,acidic,9.4
2580,SCc1ccccc1,acidic,9.43
2581,O=C1CNC(=O)C(Cc2ccc(O)cc2)N1,acidic,9.47
2582,CSc1cccc(O)c1,acidic,9.47
2583,O=C1NC(=O)c2cc(Cl)ccc21,acidic,9.48
2584,Nc1ccc(-c2ccc(N=Cc3ccc(O)cc3)cc2)cc1,acidic,9.5
2585,CC(=O)C(=NO)C(C)C,acidic,9.5
2586,CC(=O)Nc1ccc(O)cc1,acidic,9.5
2587,CCOC(=O)C=C(C)O,acidic,9.51
2588,CC(C)c1cccc2ccc(O)cc12,acidic,9.52
2589,CC(=O)C(Cc1ccc([N+](=O)[O-])cc1)C(C)=O,acidic,9.54
2590,CCCCN(C(=O)c1cccc(O)c1)c1ccc(N=Nc2ccc3c(c2)OCCOCCOCCOCCOCCO3)cc1,acidic,9.54
2591,S=c1[nH]c(SCc2ccccc2)c(-c2ccccc2)[nH]1,acidic,9.55
2592,C[N+](C)(C)CCc1ccccc1O,acidic,9.57
2593,O=C1CCC(=O)N1,acidic,9.59
2594,Cc1cc(N=Nc2nc3ccccc3s2)c(O)c2ncccc12,acidic,9.6
2595,Cc1ccccc1NCCS,acidic,9.6
2596,COc1ccc2cc(O)ccc2c1,acidic,9.64
2597,Nc1ccc(B(O)O)c([N+](=O)[O-])c1,acidic,9.64
2598,NNC(=O)C(F)F,acidic,9.66
2599,CC(=O)c1cc(C(=O)C(C)(C)C)[nH]n1,acidic,9.7
2600,NC(=O)CS(N)(=O)=O,acidic,9.7
2601,CC1(C)C(=O)NC(=O)C1(C)C,acidic,9.7
2602,C[NH+](C)CCc1c[nH]c2ccc(O)cc12,acidic,9.73
2603,CC1(C)C(=O)[CH-]C(=O)CC1=O,acidic,9.73
2604,O=c1cc(-c2cccc(O)c2)oc2ccccc12,acidic,9.75
2605,OCc1ccc(O)c(CO)c1,acidic,9.77
2606,O=S(Cc1ccccc1)c1ncc[nH]1,acidic,9.8
2607,O=S(=O)([O-])c1ccc2c(N=Nc3ccc4[nH]cnc4c3)c(O)c(S(=O)(=O)[O-])cc2c1,acidic,9.8
2608,O=[N+]([O-])c1ccc(C(=S)Nc2ccccc2)cc1,acidic,9.81
2609,ONc1ccc(O)cc1,acidic,9.83
2610,Cc1ccc(S(=O)(=O)NCCC(=[NH2+])N(C)C)cc1,acidic,9.84
2611,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,acidic,9.85
2612,CN(C)c1cccc(O)c1,acidic,9.85
2613,O=C(NO)C1CCCCC1,acidic,8.71
2614,CC(=S)Nc1ccc([N+](=O)[O-])cc1,acidic,9.89
2615,ON=Cc1ccncc1,acidic,9.91
2616,Oc1ccc2cc3ccccc3cc2c1,acidic,9.92
2617,Cc1cc(CO)c(O)c(CO)c1,acidic,9.92
2618,CC(=O)CC(=O)Nc1ccccc1,acidic,9.94
2619,S=C(Nc1ccc(Br)cc1)c1cccc(Br)c1,acidic,9.96
2620,Cc1ncc(CO)c(C)c1O,acidic,9.98
2621,O=c1ccc2ccccc2cc1O,acidic,10.0
2622,COc1nc(N)c2[nH]cnc2n1,acidic,10.0
2623,Cc1cccc(O)c1,acidic,10.01
2624,S=CNc1ccccc1Cl,acidic,10.03
2625,Oc1ccc2[nH]ncc2c1,acidic,10.05
2626,Cc1ccc2cccc(O)c2n1,acidic,10.08
2627,CN1c2ccccc2Nc2ccc(O)cc21,acidic,10.1
2628,CCc1cc(C)cc(O)c1,acidic,10.1
2629,Cc1cc(C)cc(O)c1,acidic,10.13
2630,CC(=O)CC(=O)Nc1ccc(C)cc1,acidic,10.15
2631,Fc1cccc(NC(=S)c2ccc(Cl)cc2)c1,acidic,10.16
2632,Cc1ccc(C(=S)Nc2ccc(Cl)c(Cl)c2)cc1,acidic,10.18
2633,CCCCCCCCc1c(-c2ccccc2)n[nH]c1O,acidic,10.2
2634,Oc1cccc2c1CCC2,acidic,10.2
2635,CCc1n[nH]c(CC)n1,acidic,10.22
2636,CCCCOc1ccc(O)cc1,acidic,10.23
2637,CCOc1ccc(O)cc1,acidic,10.23
2638,CC(=O)C(Cc1ccc(Cl)cc1)C(C)=O,acidic,10.25
2639,ON=Cc1cccnc1,acidic,10.26
2640,Cc1n[nH]c(C)c1[N+](=O)[O-],acidic,10.27
2641,c1ccc(-c2nc3cnccc3[nH]2)cc1,acidic,10.3
2642,COC(=O)c1ccccc1O,acidic,10.3
2643,Cc1ccc(O)cc1C,acidic,10.32
2644,N#Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,acidic,10.35
2645,COc1ccccc1-c1ccccc1O,acidic,10.4
2646,CC(=O)CC(N)=O,acidic,10.41
2647,S=c1[nH]c2cc3c(cc2[nH]1)CCCC3,acidic,10.43
2648,Oc1ccc(OCc2ccccc2)cc1,acidic,10.47
2649,CC(=O)C(Cc1ccccc1)C(C)=O,acidic,10.49
2650,Nc1cccc(N)c1O,acidic,10.5
2651,CCCc1c(C)[nH][n+](C)c1[O-],acidic,10.5
2652,Oc1ccc(F)cc1CN1CCOCC1,acidic,10.52
2653,COc1c(O)cccc1CN,acidic,10.54
2654,Cc1cc(C)c(O)cc1C,acidic,10.55
2655,COc1ccc(CC(C(C)=O)C(C)=O)cc1,acidic,10.57
2656,COc1cccc(C=NO)c1,acidic,10.59
2657,O=[N+]([O-])c1ccc[nH]1,acidic,10.6
2658,CCc1ccc(C(C)C)cc1O,acidic,10.61
2659,NCCc1ccc(O)c(O)c1,acidic,10.63
2660,CCOC(=O)C1CCCC1=O,acidic,10.68
2661,ON=CNO,acidic,10.7
2662,Nc1nc[nH]n1,acidic,10.72
2663,S=C(Nc1ccccc1)c1ccc(Cl)cc1,acidic,10.76
2664,Cn1c(=S)[nH]c2cc3c(cc21)CCCC3,acidic,10.78
2665,Cc1cccc(C)c1NC(=S)c1ccccc1,acidic,10.79
2666,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,acidic,10.8
2667,CS(N)(=O)=O,acidic,10.8
2668,CCc1ccc(O)c(C(C)C)c1,acidic,10.82
2669,CCN(CC)Cc1cc(C)ccc1O,acidic,10.84
2670,Cc1cccc(C(C)C)c1O,acidic,10.85
2671,ON=Cc1ccc2c(c1)OCO2,acidic,10.85
2672,S=C(Nc1ccccc1)c1ccccc1,acidic,10.86
2673,c1cc2[nH]cnc2cn1,acidic,10.88
2674,Fc1cccc(NC=S)c1,acidic,10.89
2675,Cc1cc(C(C)C)cc(C)c1O,acidic,10.9
2676,Cc1cc(O)n[nH]1,acidic,10.9
2677,CCc1cc(C(C)C)c(O)cc1C,acidic,10.91
2678,c1ccc(CSc2nc(SCc3ccccc3)c(-c3ccccc3)[nH]2)cc1,acidic,10.93
2679,COc1ccc(C(=S)Nc2ccc(Br)cc2)cc1,acidic,10.95
2680,CN(C)Cc1ccccc1O,acidic,10.96
2681,COc1ccc(NC(=S)c2cccc(Br)c2)cc1,acidic,10.99
2682,CC(C)(S)CN,acidic,11.0
2683,CCOC(=O)C(Cc1ccc([N+](=O)[O-])cc1)C(C)=O,acidic,11.06
2684,N#CCC(=O)NN,acidic,11.08
2685,CN1C(=O)NCc2[nH]cnc21,acidic,11.1
2686,O=C1CCCC2CCCC(=O)C12,acidic,11.13
2687,Cc1ccc(NC(=S)c2ccc(Cl)cc2)cc1,acidic,11.18
2688,Cc1ccc(S(=O)(=O)NCCC(=O)[O-])cc1,acidic,11.2
2689,Cc1cccc(OC(O)(CBr)c2ccccc2)c1,acidic,11.21
2690,CC(C)(C)CCCCc1ccc(O)cc1,acidic,11.22
2691,Nc1ccc(O)c2ncccc12,acidic,11.24
2692,COc1ccc(NC(=S)c2ccc(Cl)cc2)cc1,acidic,11.26
2693,Cc1cc(O)n(-c2ccccc2)n1,acidic,11.3
2694,Cc1nc(N)c2cn[nH]c2n1,acidic,11.3
2695,CC=Cc1ccc2cccnc2c1O,acidic,11.34
2696,COc1ccc(NC(=S)c2ccccc2)cc1,acidic,11.36
2697,CC(=C(S)CCO)N(C=O)Cc1cnc(C)nc1N,acidic,11.4
2698,CCCCc1c(C)nn(-c2ccccc2)c1O,acidic,11.4
2699,Cc1ccc(S(=O)(=O)NCC(=O)[O-])cc1,acidic,11.4
2700,O=C1CCCC(=O)N1,acidic,11.43
2701,COc1ccc(O)c(CN(C)C)c1,acidic,11.48
2702,CCSC(O)O,acidic,11.48
2703,c1ccc(CNc2nnc(-c3ccccc3)s2)cc1,acidic,11.5
2704,COO,acidic,11.5
2705,COc1ccc(S(=O)(=O)NCc2ccccc2)cc1,acidic,11.53
2706,CC(=S)Nc1ccccc1,acidic,11.56
2707,CCCCCCC=NO,acidic,11.6
2708,O=[N+]([O-])c1cccc2c[n+](CCO)ccc12,acidic,11.67
2709,COc1cc(C(N)=O)ccc1-c1nc2c(ncn2C)[nH]1,acidic,11.74
2710,CC(C)(C)C(=O)CC(=O)C(C)(C)C,acidic,11.77
2711,Cc1nn(-c2ccccc2)c(O)c1Cc1ccccc1,acidic,11.8
2712,COc1ccc(C(=S)Nc2ccc(C)cc2)cc1,acidic,11.81
2713,C[n+]1c2ccccc2cc2ccc(N)cc21,acidic,11.85
2714,O=C(c1ccc(Cl)cc1)c1cc[nH]n1,acidic,11.87
2715,OC(c1ccncc1)(c1ccncc1)c1cccnc1,acidic,11.9
2716,c1ccc(-c2nc3ccccc3[nH]2)cc1,acidic,11.91
2717,CN(C)c1ccc(NC=S)cc1,acidic,11.96
2718,C=C(C)C(C)=C(C)O,acidic,12.01
2719,COc1ccc(C(=O)c2cc[nH]n2)cc1,acidic,12.09
2720,c1cnc2[nH]ccc2c1,acidic,12.1
2721,Cc1cc(O)nn1-c1ccccc1,acidic,12.14
2722,Cc1cc(O)nn1-c1ccccc1C(=O)[O-],acidic,12.2
2723,C[n+]1ccccc1N,acidic,12.2
2724,COC(=O)c1ccccc1-n1nc(O)cc1C,acidic,12.3
2725,NC(=S)Nc1ccc(Cl)cc1,acidic,12.3
2726,NC(=S)Nc1ccc(Br)cc1,acidic,12.35
2727,CCOC(=O)c1ccccc1-n1nc(O)cc1-c1ccccc1,acidic,12.4
2728,OC(c1ccncc1)(c1ccncc1)c1ccccn1,acidic,12.44
2729,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,acidic,12.5
2730,Cc1cc2nc[nH]c2cc1C,acidic,12.52
2731,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,acidic,12.55
2732,CC(C)(OO)c1ccccc1,acidic,12.64
2733,OC(O)c1ccccn1,acidic,12.8
2734,Cc1ccc(C(N)=S)cc1,acidic,12.8
2735,CC(=O)C(C(C)=O)C(C)C,acidic,12.85
2736,O=C1CC(Sc2ccc([N+](=O)[O-])cc2)N1,acidic,12.97
2737,OC(c1ccccc1)(c1ccncc1)c1ccncc1,acidic,13.07
2738,OC(O)c1cccnc1,acidic,13.1
2739,c1nc2cc3c(cc2[nH]1)CCCC3,acidic,13.33
2740,COc1ccc2c(c1)[nH]c1c(C)nccc12,acidic,13.46
2741,NC(=O)c1cccnc1,acidic,13.5
2742,c1ccc2[nH]ncc2c1,acidic,13.86
2743,CC1NCCc2c1[nH]c1ccc([N+](=O)[O-])cc21,acidic,14.1
2744,CCSC(C)O,acidic,14.34
2745,COc1ccc2[nH]c3c(c2c1)CCN=C3C,acidic,14.54
2746,Nc1ncc([N+](=O)[O-])cn1,acidic,14.7
2747,CC1NCCc2c1[nH]c1ccc(Cl)cc21,acidic,15.2
2748,CCO,acidic,15.54
2749,CCCO,acidic,15.97
